station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth
0.4, 3.863, 92.4, 17.3, 92.0, 3.0, 3.9, 3.9, 3.0, 0.0, 0.0, 2021-08-19 02:00:00, None
None, 3.847, 92.9, None, None, None, None, None, 3.0, None, None, 2021-08-19 03:00:00, None
None, 3.463, 93.0, 17.3, 93.0, 2.0, 3.5, 3.4, 2.0, 0.0, 0.0, 2021-08-19 04:00:00, None
None, 3.033, 93.6, 17.3, 94.0, 2.0, 3.0, 2.9, 2.0, 0.0, 0.0, 2021-08-19 05:00:00, None
None, 3.463, 94.2, 17.3, 94.0, 3.0, 3.5, 2.8, 3.0, 0.0, 0.0, 2021-08-19 06:00:00, None
None, 4.223, 94.7, 4.2, 95.0, 3.0, 4.2, 3.3, 3.0, 0.0, 0.0, 2021-08-19 07:00:00, None
None, 6.178, 95.2, 6.1, 95.0, 6.0, 6.2, 3.3, 6.0, 0.0, 0.0, 2021-08-19 08:00:00, None
None, 10.25, 93.1, 10.0, 93.0, 9.0, 10.3, 3.3, 9.0, 0.0, 0.0, 2021-08-19 09:00:00, None
None, 14.09, 65.72, 14.1, 66.0, 8.0, 14.1, 3.3, 8.0, 0.0, 0.0, 2021-08-19 10:00:00, None
None, 15.07, 61.74, 15.2, 62.0, 8.0, 15.1, 3.3, 8.0, 0.0, 0.0, 2021-08-19 11:00:00, None
None, 16.15, 57.88, 16.4, 58.0, 8.0, 16.2, 3.3, 8.0, 0.0, 0.0, 2021-08-19 12:00:00, None
None, 14.39, 63.93, 16.5, 64.0, 8.0, 14.4, 3.3, 8.0, 0.0, 0.0, 2021-08-19 13:00:00, None
None, 13.23, 78.21, 16.5, 78.0, 10.0, 13.2, 3.3, 10.0, 0.5, 0.0, 2021-08-19 14:00:00, None
None, 13.69, 83.8, 16.5, 84.0, 11.0, 13.7, 3.3, 11.0, 0.3, 0.0, 2021-08-19 15:00:00, None
None, 15.45, 73.24, 16.5, 73.0, 11.0, 15.5, 3.3, 11.0, 0.0, 0.0, 2021-08-19 16:00:00, None
None, 14.57, 71.96, 16.5, 72.0, 10.0, 14.6, 3.3, 10.0, 0.0, 0.0, 2021-08-19 17:00:00, None
None, 13.53, 76.84, 16.5, 77.0, 10.0, 13.5, 3.3, 10.0, 0.2, 0.0, 2021-08-19 18:00:00, None
None, 12.72, 79.78, 13.7, 80.0, 9.0, 12.7, 12.6, 9.0, 0.1, 0.0, 2021-08-19 19:00:00, None
None, 11.78, 82.5, 13.7, 83.0, 9.0, 11.8, 11.9, 9.0, 0.0, 0.0, 2021-08-19 20:00:00, None
None, 9.6, 91.1, 13.7, 91.0, 8.0, 9.6, 9.5, 8.0, 0.0, 0.0, 2021-08-19 21:00:00, None
None, 9.58, 92.3, 13.7, 92.0, 9.0, 9.6, 9.3, 9.0, 0.0, 0.0, 2021-08-19 22:00:00, None
None, 9.79, 92.4, 13.7, 92.0, 8.0, 9.8, 9.3, 8.0, 0.0, 0.0, 2021-08-19 23:00:00, None
None, 9.97, 92.3, 13.7, 92.0, 9.0, 10.0, 9.3, 9.0, 0.9, 0.0, 2021-08-20 00:00:00, None
None, 9.09, 93.3, 13.7, 93.0, 8.0, 9.1, 9.1, 8.0, 0.0, 0.0, 2021-08-20 01:00:00, None
None, 8.43, 94.0, 13.7, 94.0, 8.0, 8.4, 8.4, 8.0, 0.0, 0.0, 2021-08-20 02:00:00, None
1.9, 8.24, 94.5, 13.7, 95.0, 7.0, 8.2, 8.2, 7.0, 0.0, 0.0, 2021-08-20 03:00:00, None
1.9, 7.943, 94.9, 13.7, 95.0, 7.0, 7.9, 7.9, 7.0, 0.0, 0.0, 2021-08-20 04:00:00, None
1.9, 7.635, 95.3, 13.7, 95.0, 7.0, 7.6, 7.4, 7.0, 0.0, 0.0, 2021-08-20 05:00:00, None
1.9, 7.215, 95.4, 13.7, 95.0, 6.0, 7.2, 7.2, 6.0, 0.0, 0.0, 2021-08-20 06:00:00, None
1.9, 8.1, 95.5, 8.1, 96.0, 7.0, 8.1, 7.2, 7.0, 0.0, 0.0, 2021-08-20 07:00:00, None
1.9, 8.78, 95.3, 9.0, 95.0, 8.0, 8.8, 7.2, 8.0, 0.0, 0.0, 2021-08-20 08:00:00, None
1.9, 10.32, 94.7, 10.3, 95.0, 9.0, 10.3, 7.2, 9.0, 0.0, 0.0, 2021-08-20 09:00:00, None
1.9, 12.43, 80.3, 12.4, 80.0, 9.0, 12.4, 7.2, 9.0, 0.0, 0.0, 2021-08-20 10:00:00, None
1.9, 13.74, 68.17, 13.8, 68.0, 8.0, 13.7, 7.2, 8.0, 0.0, 0.0, 2021-08-20 11:00:00, None
1.9, 14.42, 64.44, 15.2, 64.0, 7.0, 14.4, 7.2, 7.0, 0.0, 0.0, 2021-08-20 12:00:00, None
1.9, 15.31, 54.96, 15.6, 55.0, 7.0, 15.3, 7.2, 7.0, 0.0, 0.0, 2021-08-20 13:00:00, None
1.4, 16.22, 55.97, 16.3, 56.0, 7.0, 16.2, 7.2, 7.0, 0.0, 0.0, 2021-08-20 14:00:00, None
1.1, 15.73, 54.97, 16.8, 55.0, 6.0, 15.7, 7.2, 6.0, 0.0, 0.0, 2021-08-20 15:00:00, None
1.1, 16.41, 53.39, 16.8, 53.0, 7.0, 16.4, 7.2, 7.0, 0.0, 0.0, 2021-08-20 16:00:00, None
1.1, 15.73, 54.39, 17.0, 54.0, 6.0, 15.7, 7.2, 6.0, 0.0, 0.0, 2021-08-20 17:00:00, None
0.9, 15.73, 55.76, 17.0, 56.0, 7.0, 15.7, 7.2, 7.0, 0.0, 0.0, 2021-08-20 18:00:00, None
0.9, 14.2, 61.58, 15.8, 62.0, 7.0, 14.2, 14.2, 7.0, 0.0, 0.0, 2021-08-20 19:00:00, None
0.9, 13.67, 64.5, 15.8, 65.0, 7.0, 13.7, 13.7, 7.0, 0.0, 0.0, 2021-08-20 20:00:00, None
0.9, 13.59, 64.47, 15.8, 64.0, 7.0, 13.6, 13.4, 7.0, 0.0, 0.0, 2021-08-20 21:00:00, None
0.9, 12.47, 71.2, 15.8, 71.0, 7.0, 12.5, 12.4, 7.0, 0.0, 0.0, 2021-08-20 22:00:00, None
0.9, 12.17, 72.44, 15.8, 72.0, 7.0, 12.2, 12.1, 7.0, 0.0, 0.0, 2021-08-20 23:00:00, None
0.0, 11.91, 73.41, 15.8, 73.0, 7.0, 11.9, 11.7, 7.0, 0.0, 0.0, 2021-08-21 00:00:00, None
0.0, 9.92, 80.9, 15.8, 81.0, 7.0, 9.9, 9.8, 7.0, 0.0, 0.0, 2021-08-21 01:00:00, None
0.0, 10.4, 79.51, 15.8, 80.0, 7.0, 10.4, 9.8, 7.0, 0.0, 0.0, 2021-08-21 02:00:00, None
0.0, 10.25, 79.61, 15.8, 80.0, 7.0, 10.3, 9.8, 7.0, 0.0, 0.0, 2021-08-21 03:00:00, None
0.0, 9.85, 83.5, 15.8, 84.0, 7.0, 9.9, 9.4, 7.0, 0.0, 0.0, 2021-08-21 04:00:00, None
0.0, 10.95, 75.59, 15.8, 76.0, 7.0, 11.0, 9.4, 7.0, 0.0, 0.0, 2021-08-21 05:00:00, None
0.0, 11.01, 74.76, 15.8, 75.0, 7.0, 11.0, 9.4, 7.0, 0.0, 0.0, 2021-08-21 06:00:00, None
0.0, 11.06, 76.82, 11.2, 77.0, 7.0, 11.1, 11.0, 7.0, 0.0, 0.0, 2021-08-21 07:00:00, None
0.0, 11.81, 71.23, 11.8, 71.0, 7.0, 11.8, 11.0, 7.0, 0.0, 0.0, 2021-08-21 08:00:00, None
0.0, 12.11, 70.82, 12.1, 71.0, 7.0, 12.1, 11.0, 7.0, 0.0, 0.0, 2021-08-21 09:00:00, None
0.2, 10.9, 80.2, 12.2, 80.0, 8.0, 10.9, 10.9, 8.0, 0.2, 0.0, 2021-08-21 10:00:00, None
0.4, 10.9, 82.0, 12.2, 82.0, 8.0, 10.9, 10.6, 8.0, 0.2, 0.0, 2021-08-21 11:00:00, None
1.0, 10.87, 82.7, 12.2, 83.0, 8.0, 10.9, 10.6, 8.0, 0.6, 0.0, 2021-08-21 12:00:00, None
1.2, 11.11, 79.64, 12.2, 80.0, 8.0, 11.1, 10.6, 8.0, 0.2, 0.0, 2021-08-21 13:00:00, None
1.7, 10.73, 81.0, 12.2, 81.0, 8.0, 10.7, 10.6, 8.0, 0.5, 0.0, 2021-08-21 14:00:00, None
1.9, 10.62, 81.1, 12.2, 81.0, 8.0, 10.6, 10.3, 8.0, 0.2, 0.0, 2021-08-21 15:00:00, None
1.9, 10.71, 79.06, 12.2, 79.0, 7.0, 10.7, 10.3, 7.0, 0.1, 0.0, 2021-08-21 16:00:00, None
1.9, 10.76, 76.22, 12.2, 76.0, 7.0, 10.8, 10.3, 7.0, 0.0, 0.0, 2021-08-21 17:00:00, None
1.9, 10.45, 78.98, 12.2, 79.0, 7.0, 10.5, 10.3, 7.0, 0.0, 0.0, 2021-08-21 18:00:00, None
1.9, 9.99, 82.8, 10.5, 83.0, 7.0, 10.0, 9.9, 7.0, 0.0, 0.0, 2021-08-21 19:00:00, None
1.9, 9.57, 85.1, 10.5, 85.0, 7.0, 9.6, 9.6, 7.0, 0.0, 0.0, 2021-08-21 20:00:00, None
1.9, 9.36, 88.2, 10.5, 88.0, 7.0, 9.4, 9.3, 7.0, 0.0, 0.0, 2021-08-21 21:00:00, None
1.9, 9.37, 90.5, 10.5, 91.0, 8.0, 9.4, 9.3, 8.0, 0.1, 0.0, 2021-08-21 22:00:00, None
2.3, 9.04, 92.3, 10.5, 92.0, 8.0, 9.0, 9.0, 8.0, 0.4, 0.0, 2021-08-21 23:00:00, None
3.1, 8.97, 93.5, 10.5, 94.0, 8.0, 9.0, 8.9, 8.0, 0.8, 0.0, 2021-08-22 00:00:00, None
3.4, 8.82, 93.9, 10.5, 94.0, 8.0, 8.8, 8.8, 8.0, 0.3, 0.0, 2021-08-22 01:00:00, None
3.4, 9.03, 93.9, 10.5, 94.0, 8.0, 9.0, 8.8, 8.0, 0.0, 0.0, 2021-08-22 02:00:00, None
3.4, 8.89, 94.2, 10.5, 94.0, 8.0, 8.9, 8.8, 8.0, 0.0, 0.0, 2021-08-22 03:00:00, None
3.4, 8.3, 94.4, 10.5, 94.0, 8.0, 8.3, 8.3, 8.0, 0.0, 0.0, 2021-08-22 04:00:00, None
3.4, 7.771, 94.7, 10.5, 95.0, 7.0, 7.8, 7.8, 7.0, 0.0, 0.0, 2021-08-22 05:00:00, None
3.4, 7.497, 95.0, 10.5, 95.0, 7.0, 7.5, 7.0, 7.0, 0.0, 0.0, 2021-08-22 06:00:00, None
3.4, 9.71, 95.3, 9.6, 95.0, 9.0, 9.7, 7.2, 9.0, 0.0, 0.0, 2021-08-22 07:00:00, None
3.4, 13.0, 73.74, 13.0, 74.0, 8.0, 13.0, 7.2, 8.0, 0.0, 0.0, 2021-08-22 08:00:00, None
3.4, 15.18, 59.62, 15.2, 60.0, 7.0, 15.2, 7.2, 7.0, 0.0, 0.0, 2021-08-22 09:00:00, None
3.2, 13.54, 68.51, 15.2, 69.0, 8.0, 13.5, 7.2, 8.0, 0.0, 0.0, 2021-08-22 10:00:00, None
3.0, 14.44, 59.99, 15.3, 60.0, 7.0, 14.4, 7.2, 7.0, 0.0, 0.0, 2021-08-22 11:00:00, None
2.7, 13.08, 66.63, 15.3, 67.0, 7.0, 13.1, 7.2, 7.0, 0.3, 0.0, 2021-08-22 12:00:00, None
3.8, 11.39, 77.92, 15.3, 78.0, 8.0, 11.4, 7.2, 8.0, 1.3, 0.0, 2021-08-22 13:00:00, None
3.3, 14.8, 66.93, 15.3, 67.0, 9.0, 14.8, 7.2, 9.0, 0.1, 0.0, 2021-08-22 14:00:00, None
3.1, 16.0, 55.99, 16.4, 56.0, 7.0, 16.0, 7.2, 7.0, 0.0, 0.0, 2021-08-22 15:00:00, None
3.1, 15.48, 52.41, 16.4, 52.0, 6.0, 15.5, 7.2, 6.0, 0.0, 0.0, 2021-08-22 16:00:00, None
3.1, 15.29, 48.28, 16.4, 48.0, 4.0, 15.3, 7.2, 4.0, 0.0, 0.0, 2021-08-22 17:00:00, None
3.1, 15.28, 43.81, 16.4, 44.0, 3.0, 15.3, 7.2, 3.0, 0.0, 0.0, 2021-08-22 18:00:00, None
3.1, 13.94, 52.39, 15.5, 52.0, 4.0, 13.9, 13.9, 4.0, 0.0, 0.0, 2021-08-22 19:00:00, None
3.1, 13.63, 57.21, 15.5, 57.0, 5.0, 13.6, 13.2, 5.0, 0.0, 0.0, 2021-08-22 20:00:00, None
3.1, 11.12, 70.27, 15.5, 70.0, 6.0, 11.1, 11.0, 6.0, 0.0, 0.0, 2021-08-22 21:00:00, None
3.1, 9.12, 78.76, 15.5, 79.0, 6.0, 9.1, 9.1, 6.0, 0.0, 0.0, 2021-08-22 22:00:00, None
2.7, 8.52, 79.03, 15.5, 79.0, 5.0, 8.5, 8.2, 5.0, 0.0, 0.0, 2021-08-22 23:00:00, None
1.9, 9.26, 79.09, 15.5, 79.0, 6.0, 9.3, 8.2, 6.0, 0.0, 0.0, 2021-08-23 00:00:00, None
1.6, 12.19, 58.74, 15.5, 59.0, 4.0, 12.2, 8.2, 4.0, 0.0, 0.0, 2021-08-23 01:00:00, None
1.8, 9.66, 78.33, 15.5, 78.0, 6.0, 9.7, 8.2, 6.0, 0.2, 0.0, 2021-08-23 02:00:00, None
2.1, 8.78, 81.0, 15.5, 81.0, 6.0, 8.8, 8.2, 6.0, 0.3, 0.0, 2021-08-23 03:00:00, None
2.1, 5.833, 90.3, 15.5, 90.0, 4.0, 5.8, 5.8, 4.0, 0.0, 0.0, 2021-08-23 04:00:00, None
2.1, 4.377, 91.9, 15.5, 92.0, 3.0, 4.4, 4.3, 3.0, 0.0, 0.0, 2021-08-23 05:00:00, None
2.1, 3.271, 92.6, 15.5, 93.0, 2.0, 3.3, 3.4, 2.0, 0.0, 0.0, 2021-08-23 06:00:00, None
2.1, 5.241, 93.7, 5.2, 94.0, 4.0, 5.2, 3.2, 4.0, 0.0, 0.0, 2021-08-23 07:00:00, None
2.1, 6.653, 91.2, 7.2, 91.0, 5.0, 6.7, 3.2, 5.0, 0.0, 0.0, 2021-08-23 08:00:00, None
2.1, 9.38, 78.97, 9.3, 79.0, 6.0, 9.4, 3.2, 6.0, 0.0, 0.0, 2021-08-23 09:00:00, None
2.1, 10.59, 65.81, 10.7, 66.0, 4.0, 10.6, 3.2, 4.0, 0.0, 0.0, 2021-08-23 10:00:00, None
2.1, 11.34, 55.46, 11.7, 55.0, 3.0, 11.3, 3.2, 3.0, 0.0, 0.0, 2021-08-23 11:00:00, None
1.8, 12.47, 46.82, 12.9, 47.0, 1.0, 12.5, 3.2, 1.0, 0.0, 0.0, 2021-08-23 12:00:00, None
0.5, 13.44, 36.57, 13.8, 37.0, -2.0, 13.4, 3.2, -2.0, 0.0, 0.0, 2021-08-23 13:00:00, None
0.5, 14.08, 38.64, 14.2, 39.0, 0.0, 14.1, 3.2, 0.0, 0.0, 0.0, 2021-08-23 14:00:00, None
0.5, 14.37, 34.3, 15.0, 34.0, -1.0, 14.4, 3.2, -1.0, 0.0, 0.0, 2021-08-23 15:00:00, None
0.5, 14.4, 38.38, 15.0, 38.0, 1.0, 14.4, 3.2, 1.0, 0.0, 0.0, 2021-08-23 16:00:00, None
0.5, 14.39, 39.88, 15.2, 40.0, 1.0, 14.4, 3.2, 1.0, 0.0, 0.0, 2021-08-23 17:00:00, None
0.5, 14.23, 44.38, 15.2, 44.0, 2.0, 14.2, 3.2, 2.0, 0.0, 0.0, 2021-08-23 18:00:00, None
0.5, 13.33, 43.06, 14.3, 43.0, 1.0, 13.3, 13.3, 1.0, 0.0, 0.0, 2021-08-23 19:00:00, None
0.5, 9.12, 65.24, 14.3, 65.0, 3.0, 9.1, 9.2, 3.0, 0.0, 0.0, 2021-08-23 20:00:00, None
0.5, 8.14, 71.77, 14.3, 72.0, 3.0, 8.1, 8.2, 3.0, 0.0, 0.0, 2021-08-23 21:00:00, None
0.5, 8.44, 72.66, 14.3, 73.0, 4.0, 8.4, 8.1, 4.0, 0.1, 0.0, 2021-08-23 22:00:00, None
0.5, 5.734, 87.0, 14.3, 87.0, 4.0, 5.7, 5.8, 4.0, 0.0, 0.0, 2021-08-23 23:00:00, None
0.5, 3.622, 89.6, 14.3, 90.0, 2.0, 3.6, 3.7, 2.0, 0.0, 0.0, 2021-08-24 00:00:00, None
0.5, 2.728, 90.6, 14.3, 91.0, 1.0, 2.7, 2.7, 1.0, 0.0, 0.0, 2021-08-24 01:00:00, None
0.3, 1.784, 91.0, 14.3, 91.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 2021-08-24 02:00:00, None
0.0, 1.069, 91.4, 14.3, 91.0, 0.0, 1.1, 0.8, 0.0, 0.0, 0.0, 2021-08-24 03:00:00, None
0.0, 0.402, 91.6, 14.3, 92.0, -1.0, 0.4, 0.4, -1.0, 0.0, 0.0, 2021-08-24 04:00:00, None
0.0, 0.229, 92.0, 14.3, 92.0, -1.0, 0.2, 0.1, -1.0, 0.0, 0.0, 2021-08-24 05:00:00, None
0.0, 0.391, 92.1, 14.3, 92.0, -1.0, 0.4, 0.1, -1.0, 0.0, 0.0, 2021-08-24 06:00:00, None
0.0, 1.219, 92.3, 1.2, 92.0, 0.0, 1.2, 0.3, 0.0, 0.0, 0.0, 2021-08-24 07:00:00, None
0.0, 2.996, 92.0, 2.9, 92.0, 2.0, 3.0, 0.3, 2.0, 0.0, 0.0, 2021-08-24 08:00:00, None
0.0, 8.46, 76.57, 8.5, 77.0, 5.0, 8.5, 0.3, 5.0, 0.0, 0.0, 2021-08-24 09:00:00, None
0.0, 11.04, 64.93, 11.3, 65.0, 5.0, 11.0, 0.3, 5.0, 0.0, 0.0, 2021-08-24 10:00:00, None
0.0, 12.77, 52.83, 13.4, 53.0, 3.0, 12.8, 0.3, 3.0, 0.0, 0.0, 2021-08-24 11:00:00, None
0.0, 14.33, 45.67, 14.6, 46.0, 3.0, 14.3, 0.3, 3.0, 0.0, 0.0, 2021-08-24 12:00:00, None
0.0, 13.59, 50.24, 14.6, 50.0, 3.0, 13.6, 0.3, 3.0, 0.0, 0.0, 2021-08-24 13:00:00, None
0.0, 14.09, 49.25, 14.6, 49.0, 4.0, 14.1, 0.3, 4.0, 0.0, 0.0, 2021-08-24 14:00:00, None
0.0, 14.48, 45.3, 14.7, 45.0, 3.0, 14.5, 0.3, 3.0, 0.0, 0.0, 2021-08-24 15:00:00, None
0.0, 14.43, 45.98, 14.9, 46.0, 3.0, 14.4, 0.3, 3.0, 0.0, 0.0, 2021-08-24 16:00:00, None
0.0, 14.66, 46.77, 15.1, 47.0, 3.0, 14.7, 0.3, 3.0, 0.0, 0.0, 2021-08-24 17:00:00, None
0.0, 14.72, 53.8, 15.1, 54.0, 6.0, 14.7, 0.3, 6.0, 0.0, 0.0, 2021-08-24 18:00:00, None
0.0, 14.71, 50.64, 15.7, 51.0, 4.0, 14.7, 14.6, 4.0, 0.0, 0.0, 2021-08-24 19:00:00, None
0.0, 10.78, 71.18, 15.7, 71.0, 6.0, 10.8, 10.8, 6.0, 0.0, 0.0, 2021-08-24 20:00:00, None
0.0, 7.535, 82.4, 15.7, 82.0, 5.0, 7.5, 7.5, 5.0, 0.0, 0.0, 2021-08-24 21:00:00, None
0.0, 5.655, 86.0, 15.7, 86.0, 3.0, 5.7, 5.7, 3.0, 0.0, 0.0, 2021-08-24 22:00:00, None
0.0, 4.007, 88.6, 15.7, 89.0, 2.0, 4.0, 4.0, 2.0, 0.0, 0.0, 2021-08-24 23:00:00, None
0.0, 3.07, 90.2, 15.7, 90.0, 2.0, 3.1, 3.0, 2.0, 0.0, 0.0, 2021-08-25 00:00:00, None
0.0, 2.055, 90.8, 15.7, 91.0, 1.0, 2.1, 2.1, 1.0, 0.0, 0.0, 2021-08-25 01:00:00, None
0.0, 1.188, 91.3, 15.7, 91.0, 0.0, 1.2, 1.2, 0.0, 0.0, 0.0, 2021-08-25 02:00:00, None
0.0, 0.441, 91.6, 15.7, 92.0, -1.0, 0.4, 0.4, -1.0, 0.0, 0.0, 2021-08-25 03:00:00, None
0.0, -0.24, 92.0, 15.7, 92.0, -1.0, -0.2, -0.2, -1.0, 0.0, 0.0, 2021-08-25 04:00:00, None
0.0, -0.635, 92.3, 15.7, 92.0, -2.0, -0.6, -0.7, -2.0, 0.0, 0.0, 2021-08-25 05:00:00, None
0.0, -0.766, 92.5, 15.7, 93.0, -2.0, -0.8, -1.0, -2.0, 0.0, 0.0, 2021-08-25 06:00:00, None
0.0, 0.279, 92.5, 0.2, 93.0, -1.0, 0.3, -0.8, -1.0, 0.0, 0.0, 2021-08-25 07:00:00, None
0.0, 5.256, 90.3, 5.1, 90.0, 4.0, 5.3, -0.8, 4.0, 0.0, 0.0, 2021-08-25 08:00:00, None
0.0, 9.05, 72.03, 9.2, 72.0, 4.0, 9.1, -0.8, 4.0, 0.0, 0.0, 2021-08-25 09:00:00, None
0.0, 12.99, 56.86, 13.1, 57.0, 5.0, 13.0, -0.8, 5.0, 0.0, 0.0, 2021-08-25 10:00:00, None
0.0, 16.29, 40.25, 16.3, 40.0, 3.0, 16.3, -0.8, 3.0, 0.0, 0.0, 2021-08-25 11:00:00, None
0.0, 17.61, 36.95, 17.5, 37.0, 2.0, 17.6, -0.8, 2.0, 0.0, 0.0, 2021-08-25 12:00:00, None
0.0, 18.12, 35.98, 18.8, 36.0, 3.0, 18.1, -0.8, 3.0, 0.0, 0.0, 2021-08-25 13:00:00, None
0.0, 19.06, 33.68, 19.5, 34.0, 3.0, 19.1, -0.8, 3.0, 0.0, 0.0, 2021-08-25 14:00:00, None
0.0, 20.22, 27.74, 20.4, 28.0, 1.0, 20.2, -0.8, 1.0, 0.0, 0.0, 2021-08-25 15:00:00, None
0.0, 20.61, 27.35, 21.0, 27.0, 1.0, 20.6, -0.8, 1.0, 0.0, 0.0, 2021-08-25 16:00:00, None
0.0, 20.34, 27.47, 21.0, 27.0, 1.0, 20.3, -0.8, 1.0, 0.0, 0.0, 2021-08-25 17:00:00, None
0.0, 19.66, 29.95, 21.0, 30.0, 2.0, 19.7, -0.8, 2.0, 0.0, 0.0, 2021-08-25 18:00:00, None
0.0, 15.06, 48.77, 19.7, 49.0, 4.0, 15.1, 15.1, 4.0, 0.0, 0.0, 2021-08-25 19:00:00, None
0.0, 11.35, 67.6, 19.7, 68.0, 6.0, 11.4, 11.4, 6.0, 0.0, 0.0, 2021-08-25 20:00:00, None
0.0, 8.42, 72.79, 19.7, 73.0, 4.0, 8.4, 8.4, 4.0, 0.0, 0.0, 2021-08-25 21:00:00, None
0.0, 6.37, 81.2, 19.7, 81.0, 3.0, 6.4, 6.4, 3.0, 0.0, 0.0, 2021-08-25 22:00:00, None
0.0, 5.132, 85.0, 19.7, 85.0, 3.0, 5.1, 5.1, 3.0, 0.0, 0.0, 2021-08-25 23:00:00, None
0.0, 4.057, 86.9, 19.7, 87.0, 2.0, 4.1, 4.1, 2.0, 0.0, 0.0, 2021-08-26 00:00:00, None
0.0, 3.968, 88.0, 19.7, 88.0, 2.0, 4.0, 3.8, 2.0, 0.0, 0.0, 2021-08-26 01:00:00, None
0.0, 3.579, 88.4, 19.7, 88.0, 2.0, 3.6, 3.6, 2.0, 0.0, 0.0, 2021-08-26 02:00:00, None
0.0, 3.384, 89.5, 19.7, 90.0, 2.0, 3.4, 3.3, 2.0, 0.0, 0.0, 2021-08-26 03:00:00, None
0.0, 2.903, 89.9, 19.7, 90.0, 1.0, 2.9, 3.0, 1.0, 0.0, 0.0, 2021-08-26 04:00:00, None
0.0, 2.527, 90.6, 19.7, 91.0, 1.0, 2.5, 2.5, 1.0, 0.0, 0.0, 2021-08-26 05:00:00, None
0.0, 1.654, 91.1, 19.7, 91.0, 0.0, 1.7, 1.5, 0.0, 0.0, 0.0, 2021-08-26 06:00:00, None
0.0, 1.97, 91.3, 2.0, 91.0, 1.0, 2.0, 1.5, 1.0, 0.0, 0.0, 2021-08-26 07:00:00, None
0.0, 4.982, 89.4, 4.9, 89.0, 3.0, 5.0, 1.5, 3.0, 0.0, 0.0, 2021-08-26 08:00:00, None
0.0, 9.35, 74.49, 9.3, 74.0, 5.0, 9.4, 1.5, 5.0, 0.0, 0.0, 2021-08-26 09:00:00, None
0.0, 14.61, 54.21, 14.6, 54.0, 6.0, 14.6, 1.5, 6.0, 0.0, 0.0, 2021-08-26 10:00:00, None
0.0, 18.22, 35.73, 18.5, 36.0, 3.0, 18.2, 1.5, 3.0, 0.0, 0.0, 2021-08-26 11:00:00, None
0.0, 19.02, 31.05, 19.7, 31.0, 2.0, 19.0, 1.5, 2.0, 0.0, 0.0, 2021-08-26 12:00:00, None
0.0, 19.57, 27.15, 19.8, 27.0, 0.0, 19.6, 1.5, 0.0, 0.0, 0.0, 2021-08-26 13:00:00, None
0.0, 19.53, 26.82, 20.7, 27.0, 0.0, 19.5, 1.5, 0.0, 0.0, 0.0, 2021-08-26 14:00:00, None
0.0, 19.98, 26.21, 20.7, 26.0, 0.0, 20.0, 1.5, 0.0, 0.0, 0.0, 2021-08-26 15:00:00, None
0.0, 19.3, 32.42, 20.7, 32.0, 2.0, 19.3, 1.5, 2.0, 0.0, 0.0, 2021-08-26 16:00:00, None
0.0, 18.54, 35.39, 20.7, 35.0, 3.0, 18.5, 1.5, 3.0, 0.0, 0.0, 2021-08-26 17:00:00, None
0.0, 18.13, 35.04, 20.7, 35.0, 2.0, 18.1, 1.5, 2.0, 0.0, 0.0, 2021-08-26 18:00:00, None
0.0, 17.73, 36.35, 18.4, 36.0, 3.0, 17.7, 17.5, 3.0, 0.0, 0.0, 2021-08-26 19:00:00, None
0.0, 16.5, 39.41, 18.4, 39.0, 3.0, 16.5, 16.5, 3.0, 0.0, 0.0, 2021-08-26 20:00:00, None
0.0, 14.56, 46.96, 18.4, 47.0, 3.0, 14.6, 14.1, 3.0, 0.0, 0.0, 2021-08-26 21:00:00, None
0.0, 14.99, 47.34, 18.4, 47.0, 4.0, 15.0, 14.1, 4.0, 0.0, 0.0, 2021-08-26 22:00:00, None
0.0, 11.71, 63.14, 18.4, 63.0, 5.0, 11.7, 12.0, 5.0, 0.0, 0.0, 2021-08-26 23:00:00, None
0.0, 10.19, 69.33, 18.4, 69.0, 5.0, 10.2, 10.1, 5.0, 0.0, 0.0, 2021-08-27 00:00:00, None
0.0, 9.66, 72.7, 18.4, 73.0, 5.0, 9.7, 9.2, 5.0, 0.0, 0.0, 2021-08-27 01:00:00, None
0.0, 9.05, 76.17, 18.4, 76.0, 5.0, 9.1, 9.0, 5.0, 0.0, 0.0, 2021-08-27 02:00:00, None
0.0, 9.08, 78.76, 18.4, 79.0, 6.0, 9.1, 9.0, 6.0, 0.0, 0.0, 2021-08-27 03:00:00, None
0.0, 9.01, 83.0, 18.4, 83.0, 6.0, 9.0, 9.0, 6.0, 0.1, 0.0, 2021-08-27 04:00:00, None
0.0, 8.51, 88.0, 18.4, 88.0, 7.0, 8.5, 8.5, 7.0, 0.0, 0.0, 2021-08-27 05:00:00, None
0.0, 8.75, 88.1, 18.4, 88.0, 7.0, 8.8, 8.3, 7.0, 0.0, 0.0, 2021-08-27 06:00:00, None
0.0, 8.47, 87.9, 8.8, 88.0, 7.0, 8.5, 8.3, 7.0, 0.0, 0.0, 2021-08-27 07:00:00, None
